res_state_fips,res_county_fips,res_state_name,res_county_name,work_state_fips,work_county_fips,work_state_name,work_county_name,workers_N,error
17,161,Illinois,Rock Island County,019,103,Iowa,Johnson County,89,61
17,161,Illinois,Rock Island County,019,113,Iowa,Linn County,26,21
17,161,Illinois,Rock Island County,019,139,Iowa,Muscatine County,819,176
17,161,Illinois,Rock Island County,019,153,Iowa,Polk County,5,7
17,161,Illinois,Rock Island County,019,163,Iowa,Scott County,"14,644",736
17,161,Illinois,Rock Island County,019,183,Iowa,Washington County,5,9
17,161,Illinois,Rock Island County,020,099,Kansas,Labette County,3,4
17,161,Illinois,Rock Island County,025,017,Massachusetts,Middlesex County,8,13
17,161,Illinois,Rock Island County,027,053,Minnesota,Hennepin County,14,19
17,161,Illinois,Rock Island County,029,169,Missouri,Pulaski County,5,13
17,161,Illinois,Rock Island County,029,510,Missouri,St. Louis city,7,11
17,161,Illinois,Rock Island County,031,043,Nebraska,Dakota County,8,7
17,161,Illinois,Rock Island County,031,109,Nebraska,Lancaster County,3,4
17,161,Illinois,Rock Island County,031,153,Nebraska,Sarpy County,6,11
17,161,Illinois,Rock Island County,037,119,North Carolina,Mecklenburg County,22,32
17,161,Illinois,Rock Island County,039,035,Ohio,Cuyahoga County,19,31
17,161,Illinois,Rock Island County,039,113,Ohio,Montgomery County,7,11
17,161,Illinois,Rock Island County,039,153,Ohio,Summit County,8,13
17,161,Illinois,Rock Island County,042,075,Pennsylvania,Lebanon County,13,20
17,161,Illinois,Rock Island County,042,097,Pennsylvania,Northumberland County,4,7
17,161,Illinois,Rock Island County,044,007,Rhode Island,Providence County,5,7
17,161,Illinois,Rock Island County,051,107,Virginia,Loudoun County,18,22
17,161,Illinois,Rock Island County,055,065,Wisconsin,Lafayette County,8,12
17,161,Illinois,Rock Island County,,,Other workplace outside of the U.S.,,13,22
17,163,Illinois,St. Clair County,005,007,Arkansas,Benton County,27,42
17,163,Illinois,St. Clair County,005,119,Arkansas,Pulaski County,65,67
17,163,Illinois,St. Clair County,006,073,California,San Diego County,7,11
17,163,Illinois,St. Clair County,013,067,Georgia,Cobb County,30,34
17,163,Illinois,St. Clair County,013,089,Georgia,DeKalb County,7,13
17,163,Illinois,St. Clair County,013,121,Georgia,Fulton County,26,26
17,163,Illinois,St. Clair County,017,005,Illinois,Bond County,65,84
17,163,Illinois,St. Clair County,017,007,Illinois,Boone County,50,76
17,163,Illinois,St. Clair County,017,009,Illinois,Brown County,7,10
17,163,Illinois,St. Clair County,017,021,Illinois,Christian County,21,33
17,163,Illinois,St. Clair County,017,023,Illinois,Clark County,15,28
17,163,Illinois,St. Clair County,017,027,Illinois,Clinton County,431,160
17,163,Illinois,St. Clair County,017,029,Illinois,Coles County,6,12
17,163,Illinois,St. Clair County,017,031,Illinois,Cook County,81,63
17,163,Illinois,St. Clair County,017,033,Illinois,Crawford County,9,16
17,163,Illinois,St. Clair County,017,039,Illinois,De Witt County,47,60
17,163,Illinois,St. Clair County,017,043,Illinois,DuPage County,1,3
17,163,Illinois,St. Clair County,017,049,Illinois,Effingham County,13,17
17,163,Illinois,St. Clair County,017,057,Illinois,Fulton County,2,3
17,163,Illinois,St. Clair County,017,075,Illinois,Iroquois County,10,15
17,163,Illinois,St. Clair County,017,077,Illinois,Jackson County,71,44
17,163,Illinois,St. Clair County,017,081,Illinois,Jefferson County,128,72
17,163,Illinois,St. Clair County,017,083,Illinois,Jersey County,20,25
17,163,Illinois,St. Clair County,017,089,Illinois,Kane County,1,3
17,163,Illinois,St. Clair County,017,097,Illinois,Lake County,17,27
17,163,Illinois,St. Clair County,017,113,Illinois,McLean County,25,27
17,163,Illinois,St. Clair County,017,117,Illinois,Macoupin County,55,62
17,163,Illinois,St. Clair County,017,119,Illinois,Madison County,"8,263",616
17,163,Illinois,St. Clair County,017,121,Illinois,Marion County,75,61
17,163,Illinois,St. Clair County,017,133,Illinois,Monroe County,"1,588",278
17,163,Illinois,St. Clair County,017,137,Illinois,Morgan County,19,30
17,163,Illinois,St. Clair County,017,141,Illinois,Ogle County,51,75
17,163,Illinois,St. Clair County,017,145,Illinois,Perry County,27,22
17,163,Illinois,St. Clair County,017,157,Illinois,Randolph County,889,178
17,163,Illinois,St. Clair County,017,163,Illinois,St. Clair County,"74,699","1,492"
17,163,Illinois,St. Clair County,017,167,Illinois,Sangamon County,21,15
17,163,Illinois,St. Clair County,017,173,Illinois,Shelby County,27,32
17,163,Illinois,St. Clair County,017,189,Illinois,Washington County,476,140
17,163,Illinois,St. Clair County,017,195,Illinois,Whiteside County,2,3
17,163,Illinois,St. Clair County,018,097,Indiana,Marion County,13,22
17,163,Illinois,St. Clair County,018,167,Indiana,Vigo County,15,24
17,163,Illinois,St. Clair County,020,015,Kansas,Butler County,13,21
17,163,Illinois,St. Clair County,020,091,Kansas,Johnson County,2,3
17,163,Illinois,St. Clair County,020,209,Kansas,Wyandotte County,9,14
17,163,Illinois,St. Clair County,021,047,Kentucky,Christian County,7,10
17,163,Illinois,St. Clair County,021,145,Kentucky,McCracken County,4,7
17,163,Illinois,St. Clair County,024,021,Maryland,Frederick County,13,16
17,163,Illinois,St. Clair County,024,033,Maryland,Prince George's County,10,17
17,163,Illinois,St. Clair County,026,163,Michigan,Wayne County,6,11
17,163,Illinois,St. Clair County,028,047,Mississippi,Harrison County,8,15
17,163,Illinois,St. Clair County,029,019,Missouri,Boone County,37,57
17,163,Illinois,St. Clair County,029,031,Missouri,Cape Girardeau County,15,24
17,163,Illinois,St. Clair County,029,053,Missouri,Cooper County,3,6
17,163,Illinois,St. Clair County,029,071,Missouri,Franklin County,27,27
17,163,Illinois,St. Clair County,029,077,Missouri,Greene County,16,26
17,163,Illinois,St. Clair County,029,079,Missouri,Grundy County,16,27
17,163,Illinois,St. Clair County,029,099,Missouri,Jefferson County,397,162
17,163,Illinois,St. Clair County,029,105,Missouri,Laclede County,10,16
17,163,Illinois,St. Clair County,029,113,Missouri,Lincoln County,2,4
17,163,Illinois,St. Clair County,029,157,Missouri,Perry County,31,53
17,163,Illinois,St. Clair County,029,183,Missouri,St. Charles County,686,187
17,163,Illinois,St. Clair County,029,185,Missouri,St. Clair County,31,41
17,163,Illinois,St. Clair County,029,187,Missouri,St. Francois County,13,21
17,163,Illinois,St. Clair County,029,189,Missouri,St. Louis County,"11,629",742
17,163,Illinois,St. Clair County,029,201,Missouri,Scott County,8,11
17,163,Illinois,St. Clair County,029,225,Missouri,Webster County,5,9
17,163,Illinois,St. Clair County,029,510,Missouri,St. Louis city,"16,819",895
17,163,Illinois,St. Clair County,036,061,New York,New York County,8,12
17,163,Illinois,St. Clair County,036,081,New York,Queens County,45,34
17,163,Illinois,St. Clair County,037,133,North Carolina,Onslow County,2,5
17,163,Illinois,St. Clair County,037,183,North Carolina,Wake County,9,14
17,163,Illinois,St. Clair County,039,035,Ohio,Cuyahoga County,30,36
17,163,Illinois,St. Clair County,039,059,Ohio,Guernsey County,7,11
17,163,Illinois,St. Clair County,039,061,Ohio,Hamilton County,15,25
17,163,Illinois,St. Clair County,040,031,Oklahoma,Comanche County,16,26
17,163,Illinois,St. Clair County,040,143,Oklahoma,Tulsa County,8,13
17,163,Illinois,St. Clair County,047,157,Tennessee,Shelby County,37,45
17,163,Illinois,St. Clair County,048,029,Texas,Bexar County,10,19
17,163,Illinois,St. Clair County,048,085,Texas,Collin County,47,60
17,163,Illinois,St. Clair County,048,113,Texas,Dallas County,22,33
17,163,Illinois,St. Clair County,048,141,Texas,El Paso County,18,29
17,163,Illinois,St. Clair County,048,303,Texas,Lubbock County,13,19
17,163,Illinois,St. Clair County,048,439,Texas,Tarrant County,13,21
17,163,Illinois,St. Clair County,051,107,Virginia,Loudoun County,21,34
17,163,Illinois,St. Clair County,053,061,Washington,Snohomish County,11,21
17,163,Illinois,St. Clair County,054,097,West Virginia,Upshur County,3,5
17,163,Illinois,St. Clair County,055,059,Wisconsin,Kenosha County,9,17
17,163,Illinois,St. Clair County,,,Other workplace outside of the U.S.,,142,146
17,165,Illinois,Saline County,001,073,Alabama,Jefferson County,5,8
17,165,Illinois,Saline County,005,033,Arkansas,Crawford County,18,19
17,165,Illinois,Saline County,017,031,Illinois,Cook County,2,4
17,165,Illinois,Saline County,017,055,Illinois,Franklin County,175,74
17,165,Illinois,Saline County,017,059,Illinois,Gallatin County,231,94
17,165,Illinois,Saline County,017,065,Illinois,Hamilton County,138,77
17,165,Illinois,Saline County,017,069,Illinois,Hardin County,129,68
17,165,Illinois,Saline County,017,077,Illinois,Jackson County,121,57
17,165,Illinois,Saline County,017,079,Illinois,Jasper County,8,12
17,165,Illinois,Saline County,017,081,Illinois,Jefferson County,111,63
17,165,Illinois,Saline County,017,087,Illinois,Johnson County,41,33
17,165,Illinois,Saline County,017,113,Illinois,McLean County,9,14
17,165,Illinois,Saline County,017,115,Illinois,Macon County,12,18
17,165,Illinois,Saline County,017,121,Illinois,Marion County,5,7
17,165,Illinois,Saline County,017,127,Illinois,Massac County,42,40
17,165,Illinois,Saline County,017,145,Illinois,Perry County,2,6
17,165,Illinois,Saline County,017,151,Illinois,Pope County,43,42
17,165,Illinois,Saline County,017,153,Illinois,Pulaski County,5,7
17,165,Illinois,Saline County,017,157,Illinois,Randolph County,9,14
17,165,Illinois,Saline County,017,163,Illinois,St. Clair County,13,16
17,165,Illinois,Saline County,017,165,Illinois,Saline County,"6,622",389
17,165,Illinois,Saline County,017,181,Illinois,Union County,29,32
17,165,Illinois,Saline County,017,189,Illinois,Washington County,3,5
17,165,Illinois,Saline County,017,193,Illinois,White County,213,99
17,165,Illinois,Saline County,017,199,Illinois,Williamson County,"1,076",199
17,165,Illinois,Saline County,018,051,Indiana,Gibson County,21,25
17,165,Illinois,Saline County,018,129,Indiana,Posey County,79,64
17,165,Illinois,Saline County,018,163,Indiana,Vanderburgh County,92,58
17,165,Illinois,Saline County,021,145,Kentucky,McCracken County,20,26
17,165,Illinois,Saline County,021,157,Kentucky,Marshall County,2,7
17,165,Illinois,Saline County,021,225,Kentucky,Union County,56,49
17,165,Illinois,Saline County,029,099,Missouri,Jefferson County,1,3
17,165,Illinois,Saline County,029,189,Missouri,St. Louis County,5,9
17,165,Illinois,Saline County,031,055,Nebraska,Douglas County,40,34
17,165,Illinois,Saline County,037,001,North Carolina,Alamance County,2,5
17,165,Illinois,Saline County,042,105,Pennsylvania,Potter County,18,21
17,167,Illinois,Sangamon County,004,013,Arizona,Maricopa County,9,13
17,167,Illinois,Sangamon County,005,119,Arkansas,Pulaski County,13,19
17,167,Illinois,Sangamon County,006,059,California,Orange County,10,11
17,167,Illinois,Sangamon County,008,071,Colorado,Las Animas County,17,29
17,167,Illinois,Sangamon County,012,031,Florida,Duval County,7,11
17,167,Illinois,Sangamon County,012,091,Florida,Okaloosa County,6,10
17,167,Illinois,Sangamon County,013,021,Georgia,Bibb County,9,14
17,167,Illinois,Sangamon County,017,001,Illinois,Adams County,1,2
17,167,Illinois,Sangamon County,017,009,Illinois,Brown County,12,17
17,167,Illinois,Sangamon County,017,011,Illinois,Bureau County,4,7
17,167,Illinois,Sangamon County,017,017,Illinois,Cass County,124,53
17,167,Illinois,Sangamon County,017,019,Illinois,Champaign County,132,80
17,167,Illinois,Sangamon County,017,021,Illinois,Christian County,484,123
17,167,Illinois,Sangamon County,017,031,Illinois,Cook County,273,112
17,167,Illinois,Sangamon County,017,039,Illinois,De Witt County,31,32
17,167,Illinois,Sangamon County,017,043,Illinois,DuPage County,55,38
17,167,Illinois,Sangamon County,017,049,Illinois,Effingham County,9,9
17,167,Illinois,Sangamon County,017,053,Illinois,Ford County,3,6
17,167,Illinois,Sangamon County,017,061,Illinois,Greene County,2,3
17,167,Illinois,Sangamon County,017,071,Illinois,Henderson County,11,17
17,167,Illinois,Sangamon County,017,077,Illinois,Jackson County,28,44
17,167,Illinois,Sangamon County,017,089,Illinois,Kane County,20,32
17,167,Illinois,Sangamon County,017,093,Illinois,Kendall County,11,12
17,167,Illinois,Sangamon County,017,097,Illinois,Lake County,7,12
17,167,Illinois,Sangamon County,017,103,Illinois,Lee County,7,12
17,167,Illinois,Sangamon County,017,105,Illinois,Livingston County,6,9
17,167,Illinois,Sangamon County,017,107,Illinois,Logan County,676,139
17,167,Illinois,Sangamon County,017,109,Illinois,McDonough County,14,23
17,167,Illinois,Sangamon County,017,111,Illinois,McHenry County,3,8
17,167,Illinois,Sangamon County,017,113,Illinois,McLean County,261,97
17,167,Illinois,Sangamon County,017,115,Illinois,Macon County,"1,277",209
17,167,Illinois,Sangamon County,017,117,Illinois,Macoupin County,243,84
17,167,Illinois,Sangamon County,017,119,Illinois,Madison County,55,33
17,167,Illinois,Sangamon County,017,125,Illinois,Mason County,85,66
17,167,Illinois,Sangamon County,017,129,Illinois,Menard County,119,68
17,167,Illinois,Sangamon County,017,135,Illinois,Montgomery County,135,82
17,167,Illinois,Sangamon County,017,137,Illinois,Morgan County,535,134
17,167,Illinois,Sangamon County,017,139,Illinois,Moultrie County,15,17
17,167,Illinois,Sangamon County,017,143,Illinois,Peoria County,149,84
17,167,Illinois,Sangamon County,017,147,Illinois,Piatt County,27,30
17,167,Illinois,Sangamon County,017,155,Illinois,Putnam County,8,14
17,167,Illinois,Sangamon County,017,159,Illinois,Richland County,2,5
17,167,Illinois,Sangamon County,017,161,Illinois,Rock Island County,5,8
17,167,Illinois,Sangamon County,017,163,Illinois,St. Clair County,12,20
17,167,Illinois,Sangamon County,017,165,Illinois,Saline County,13,15
17,167,Illinois,Sangamon County,017,167,Illinois,Sangamon County,"89,902","1,084"
17,167,Illinois,Sangamon County,017,169,Illinois,Schuyler County,13,20
17,167,Illinois,Sangamon County,017,179,Illinois,Tazewell County,89,55
17,167,Illinois,Sangamon County,017,181,Illinois,Union County,10,16
17,167,Illinois,Sangamon County,017,189,Illinois,Washington County,2,4
17,167,Illinois,Sangamon County,017,195,Illinois,Whiteside County,11,16
17,167,Illinois,Sangamon County,017,201,Illinois,Winnebago County,34,30
17,167,Illinois,Sangamon County,018,073,Indiana,Jasper County,2,4
17,167,Illinois,Sangamon County,018,097,Indiana,Marion County,1,5
17,167,Illinois,Sangamon County,018,099,Indiana,Marshall County,9,13
17,167,Illinois,Sangamon County,018,119,Indiana,Owen County,15,23
17,167,Illinois,Sangamon County,019,049,Iowa,Dallas County,9,13
17,167,Illinois,Sangamon County,019,057,Iowa,Des Moines County,10,15
17,167,Illinois,Sangamon County,019,113,Iowa,Linn County,27,23
17,167,Illinois,Sangamon County,019,153,Iowa,Polk County,20,21
17,167,Illinois,Sangamon County,019,163,Iowa,Scott County,5,7
17,167,Illinois,Sangamon County,021,111,Kentucky,Jefferson County,7,12
17,167,Illinois,Sangamon County,029,071,Missouri,Franklin County,5,10
17,167,Illinois,Sangamon County,029,095,Missouri,Jackson County,12,19
17,167,Illinois,Sangamon County,029,183,Missouri,St. Charles County,8,10
17,167,Illinois,Sangamon County,029,189,Missouri,St. Louis County,48,37
17,167,Illinois,Sangamon County,034,035,New Jersey,Somerset County,7,12
17,167,Illinois,Sangamon County,036,081,New York,Queens County,13,20
17,167,Illinois,Sangamon County,037,001,North Carolina,Alamance County,7,8
17,167,Illinois,Sangamon County,037,147,North Carolina,Pitt County,21,34
17,167,Illinois,Sangamon County,045,045,South Carolina,Greenville County,10,16
17,167,Illinois,Sangamon County,055,025,Wisconsin,Dane County,21,18
17,167,Illinois,Sangamon County,055,105,Wisconsin,Rock County,13,20
17,167,Illinois,Sangamon County,,,Other workplace outside of the U.S.,,5,6
17,169,Illinois,Schuyler County,017,001,Illinois,Adams County,131,51
17,169,Illinois,Schuyler County,017,009,Illinois,Brown County,314,90
17,169,Illinois,Schuyler County,017,017,Illinois,Cass County,537,121
17,169,Illinois,Schuyler County,017,057,Illinois,Fulton County,49,33
17,169,Illinois,Schuyler County,017,067,Illinois,Hancock County,32,31
17,169,Illinois,Schuyler County,017,107,Illinois,Logan County,3,5
17,169,Illinois,Schuyler County,017,109,Illinois,McDonough County,283,76
17,169,Illinois,Schuyler County,017,125,Illinois,Mason County,10,15
17,169,Illinois,Schuyler County,017,129,Illinois,Menard County,1,2
17,169,Illinois,Schuyler County,017,137,Illinois,Morgan County,77,50
17,169,Illinois,Schuyler County,017,143,Illinois,Peoria County,9,10
17,169,Illinois,Schuyler County,017,149,Illinois,Pike County,2,4
17,169,Illinois,Schuyler County,017,161,Illinois,Rock Island County,20,24
17,169,Illinois,Schuyler County,017,167,Illinois,Sangamon County,75,44
17,169,Illinois,Schuyler County,017,169,Illinois,Schuyler County,"1,422",142
17,169,Illinois,Schuyler County,017,171,Illinois,Scott County,3,5
17,169,Illinois,Schuyler County,017,179,Illinois,Tazewell County,6,10
17,169,Illinois,Schuyler County,017,187,Illinois,Warren County,30,36
17,169,Illinois,Schuyler County,017,197,Illinois,Will County,2,4
17,169,Illinois,Schuyler County,017,203,Illinois,Woodford County,4,6
17,169,Illinois,Schuyler County,019,061,Iowa,Dubuque County,5,13
17,171,Illinois,Scott County,017,001,Illinois,Adams County,8,10
17,171,Illinois,Scott County,017,009,Illinois,Brown County,71,29
17,171,Illinois,Scott County,017,017,Illinois,Cass County,77,38
17,171,Illinois,Scott County,017,061,Illinois,Greene County,73,33
17,171,Illinois,Scott County,017,083,Illinois,Jersey County,2,4
17,171,Illinois,Scott County,017,119,Illinois,Madison County,1,4
